time,proto,data_len,ip_src,ip_dst,src_port,dst_port
1554135262.451919,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451929,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451938,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451947,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451951,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451955,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451959,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451963,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451967,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451971,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451976,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45198,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451985,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451993,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.451997,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452006,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452013,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452024,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452029,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452035,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452041,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452045,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452049,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452053,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452057,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452061,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452065,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452073,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.452077,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453764,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453779,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453797,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453803,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453815,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45382,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453826,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453832,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453836,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45384,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453844,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453848,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453855,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45386,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453866,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45387,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453876,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453883,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453898,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453904,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453908,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453912,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453915,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453926,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453933,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45394,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453951,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453959,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453968,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453975,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453985,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.453991,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455424,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455436,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45545,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455455,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455461,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455465,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455472,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455476,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455482,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455487,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455493,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455497,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455504,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455508,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455515,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455519,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45553,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455537,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455543,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455549,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455557,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455561,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455568,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455572,6,356,173.194.5.135,192.168.1.80,443,33796
1554135262.455578,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455583,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455589,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455594,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455598,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455602,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.455606,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45561,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457007,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457024,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457039,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457046,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457055,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457061,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45707,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457076,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457084,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457091,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.4571,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457107,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457117,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457123,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457135,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457142,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457157,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457164,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457174,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457181,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457191,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457198,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457208,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457215,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457225,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457232,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457238,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457243,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457249,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457255,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457262,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.457267,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458801,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458814,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458829,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458837,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458846,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458852,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458861,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458869,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458874,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45888,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458888,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458896,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45891,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458918,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458927,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458937,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458948,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458955,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458964,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458971,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458976,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458982,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45899,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.458998,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.459007,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.459014,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.459024,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.459031,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.45904,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.459048,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.459059,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.459072,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460496,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460512,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460529,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460537,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460546,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460554,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460564,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460571,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.46058,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460587,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460597,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460603,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460609,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460615,6,356,173.194.5.135,192.168.1.80,443,33796
1554135262.460625,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460636,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460646,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460653,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460662,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.46067,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460679,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460686,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460696,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460703,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460709,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460714,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460723,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460731,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.46074,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460749,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460759,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.460769,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462088,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462104,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.46212,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462128,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462138,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462145,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462155,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462163,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462172,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462179,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462188,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462196,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462205,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462217,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462227,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462235,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462245,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462251,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462261,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462268,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462282,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.46229,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462298,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462305,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462315,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462322,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.46233,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462337,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462346,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462356,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462364,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.462371,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.463011,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.463035,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.463052,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.463059,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.463076,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.463084,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.463093,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.463102,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.479532,6,87,216.58.211.46,192.168.1.80,443,50538
1554135262.479557,6,38,216.58.211.46,192.168.1.80,443,50538
1554135262.479565,6,46,216.58.211.46,192.168.1.80,443,50538
1554135262.480398,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480416,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480443,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480451,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480458,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480465,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480471,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480478,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480491,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480499,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480509,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480517,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480527,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.480536,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481275,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481317,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481366,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481379,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481399,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48141,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481422,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481435,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481444,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481457,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481466,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481475,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481493,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.481503,6,356,173.194.5.135,192.168.1.80,443,33796
1554135262.482848,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48287,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.482891,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.4829,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.482916,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.482925,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.482941,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.482949,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.482972,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.482981,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.482992,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.482998,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483009,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483016,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483024,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483032,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483042,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48305,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48306,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483075,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483082,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483088,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483095,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483101,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483107,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483127,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483132,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483139,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483145,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483151,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483158,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483165,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483242,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483252,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483271,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.483279,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484705,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484728,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484747,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484755,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484767,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484774,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48478,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484787,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484797,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484805,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484815,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484824,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484834,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48485,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484862,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48487,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484882,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484891,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484903,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484912,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484923,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484931,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484942,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484949,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484954,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484962,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484968,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.484975,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486644,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48666,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486675,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486681,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486689,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486695,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486703,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486708,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486715,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486721,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486729,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486735,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486742,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486746,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486751,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486759,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486764,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486768,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486772,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486776,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486781,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486784,6,566,173.194.5.135,192.168.1.80,443,33796
1554135262.486789,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486792,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486797,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486801,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486805,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486809,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486814,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486819,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486825,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.486834,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48703,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48704,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.487047,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.487051,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488447,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488456,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488464,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488467,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488472,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488476,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48848,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488485,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488489,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488492,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488496,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488499,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488503,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488508,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488514,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488518,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488522,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488526,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488536,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488541,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488547,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488553,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488559,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488566,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.48857,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488574,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488582,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.488592,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490052,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.49006,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490067,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490071,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490075,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490079,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490083,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490086,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490089,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490096,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490099,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490102,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490107,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.49011,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490114,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490117,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490121,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490124,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490128,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490132,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490138,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490143,6,1396,173.194.5.135,192.168.1.80,443,33796
1554135262.490149,6,1396,173.194.5.135,192.168.1.80,443,33796
