packet_id,time,proto,data_len,ip_src,ip_dst,src_port,dst_port
12630,1551434148.557063,6,1448,130.206.193.108,192.168.1.149,443,41572
12631,1551434148.557069,6,1448,130.206.193.108,192.168.1.149,443,41572
12632,1551434148.557083,6,1448,130.206.193.108,192.168.1.149,443,41572
12633,1551434148.55784,6,1448,130.206.193.108,192.168.1.149,443,41572
12634,1551434148.55787,6,1448,130.206.193.108,192.168.1.149,443,41572
12635,1551434148.557886,6,1448,130.206.193.108,192.168.1.149,443,41572
12636,1551434148.557904,6,1448,130.206.193.108,192.168.1.149,443,41572
12637,1551434148.557913,6,1448,130.206.193.108,192.168.1.149,443,41572
12638,1551434148.557927,6,1448,130.206.193.108,192.168.1.149,443,41572
12639,1551434148.557933,6,1448,130.206.193.108,192.168.1.149,443,41572
12640,1551434148.557946,6,1028,130.206.193.108,192.168.1.149,443,41572
12641,1551434148.558526,6,1448,130.206.193.108,192.168.1.149,443,41572
12642,1551434148.558562,6,1448,130.206.193.108,192.168.1.149,443,41572
12643,1551434148.558605,6,1448,130.206.193.108,192.168.1.149,443,41572
12644,1551434148.55862,6,1448,130.206.193.108,192.168.1.149,443,41572
12645,1551434148.558642,6,1448,130.206.193.108,192.168.1.149,443,41572
12646,1551434148.558655,6,1448,130.206.193.108,192.168.1.149,443,41572
12647,1551434148.559326,6,1448,130.206.193.108,192.168.1.149,443,41572
12648,1551434148.55936,6,1448,130.206.193.108,192.168.1.149,443,41572
12649,1551434148.559408,6,1448,130.206.193.108,192.168.1.149,443,41572
12650,1551434148.559416,6,1448,130.206.193.108,192.168.1.149,443,41572
12651,1551434148.559432,6,1448,130.206.193.108,192.168.1.149,443,41572
12652,1551434148.559439,6,1448,130.206.193.108,192.168.1.149,443,41572
12653,1551434148.561543,6,1448,130.206.193.108,192.168.1.149,443,41572
12654,1551434148.561563,6,1448,130.206.193.108,192.168.1.149,443,41572
12655,1551434148.561588,6,1448,130.206.193.108,192.168.1.149,443,41572
12656,1551434148.561593,6,1448,130.206.193.108,192.168.1.149,443,41572
12657,1551434148.561604,6,1448,130.206.193.108,192.168.1.149,443,41572
12658,1551434148.561609,6,1448,130.206.193.108,192.168.1.149,443,41572
12659,1551434148.562896,6,1448,130.206.193.108,192.168.1.149,443,41572
12660,1551434148.562909,6,1448,130.206.193.108,192.168.1.149,443,41572
12661,1551434148.562925,6,1448,130.206.193.108,192.168.1.149,443,41572
12662,1551434148.562931,6,1448,130.206.193.108,192.168.1.149,443,41572
12663,1551434148.562941,6,1448,130.206.193.108,192.168.1.149,443,41572
12664,1551434148.562946,6,1448,130.206.193.108,192.168.1.149,443,41572
12665,1551434148.562955,6,1448,130.206.193.108,192.168.1.149,443,41572
12666,1551434148.562959,6,664,130.206.193.108,192.168.1.149,443,41572
12667,1551434148.562963,6,1448,130.206.193.108,192.168.1.149,443,41572
12668,1551434148.562967,6,1448,130.206.193.108,192.168.1.149,443,41572
12669,1551434148.562971,6,1448,130.206.193.108,192.168.1.149,443,41572
12670,1551434148.562975,6,1448,130.206.193.108,192.168.1.149,443,41572
12671,1551434148.56298,6,1448,130.206.193.108,192.168.1.149,443,41572
12672,1551434148.562984,6,1448,130.206.193.108,192.168.1.149,443,41572
12673,1551434148.562988,6,1448,130.206.193.108,192.168.1.149,443,41572
12674,1551434148.562995,6,1448,130.206.193.108,192.168.1.149,443,41572
12675,1551434148.563,6,1448,130.206.193.108,192.168.1.149,443,41572
12676,1551434148.563004,6,1448,130.206.193.108,192.168.1.149,443,41572
12677,1551434148.563008,6,1448,130.206.193.108,192.168.1.149,443,41572
12678,1551434148.564038,6,1448,130.206.193.108,192.168.1.149,443,41572
12679,1551434148.564064,6,1448,130.206.193.108,192.168.1.149,443,41572
12680,1551434148.564071,6,1448,130.206.193.108,192.168.1.149,443,41572
12681,1551434148.564083,6,1448,130.206.193.108,192.168.1.149,443,41572
12682,1551434148.564088,6,1448,130.206.193.108,192.168.1.149,443,41572
12683,1551434148.564098,6,1448,130.206.193.108,192.168.1.149,443,41572
12684,1551434148.564102,6,1448,130.206.193.108,192.168.1.149,443,41572
12685,1551434148.564111,6,1448,130.206.193.108,192.168.1.149,443,41572
12686,1551434148.564116,6,1276,130.206.193.108,192.168.1.149,443,41572
12687,1551434148.564129,6,1448,130.206.193.108,192.168.1.149,443,41572
12688,1551434148.564143,6,1448,130.206.193.108,192.168.1.149,443,41572
12689,1551434148.565076,6,1448,130.206.193.108,192.168.1.149,443,41572
12690,1551434148.565095,6,1448,130.206.193.108,192.168.1.149,443,41572
12691,1551434148.565124,6,1448,130.206.193.108,192.168.1.149,443,41572
12692,1551434148.565133,6,1448,130.206.193.108,192.168.1.149,443,41572
12693,1551434148.565152,6,1448,130.206.193.108,192.168.1.149,443,41572
12694,1551434148.565161,6,1448,130.206.193.108,192.168.1.149,443,41572
12695,1551434148.565167,6,1448,130.206.193.108,192.168.1.149,443,41572
12696,1551434148.565174,6,1448,130.206.193.108,192.168.1.149,443,41572
12697,1551434148.56518,6,1448,130.206.193.108,192.168.1.149,443,41572
12698,1551434148.565995,6,1448,130.206.193.108,192.168.1.149,443,41572
12699,1551434148.566023,6,1448,130.206.193.108,192.168.1.149,443,41572
12700,1551434148.56603,6,1448,130.206.193.108,192.168.1.149,443,41572
12701,1551434148.566038,6,1448,130.206.193.108,192.168.1.149,443,41572
12702,1551434148.566047,6,1448,130.206.193.108,192.168.1.149,443,41572
12703,1551434148.566061,6,1448,130.206.193.108,192.168.1.149,443,41572
12704,1551434148.566067,6,1448,130.206.193.108,192.168.1.149,443,41572
12705,1551434148.566075,6,1448,130.206.193.108,192.168.1.149,443,41572
12706,1551434148.566078,6,1448,130.206.193.108,192.168.1.149,443,41572
12707,1551434148.567083,6,1448,130.206.193.108,192.168.1.149,443,41572
12708,1551434148.567091,6,1448,130.206.193.108,192.168.1.149,443,41572
12709,1551434148.567103,6,1448,130.206.193.108,192.168.1.149,443,41572
12710,1551434148.567106,6,1448,130.206.193.108,192.168.1.149,443,41572
12711,1551434148.567207,6,1448,130.206.193.108,192.168.1.149,443,41572
12712,1551434148.567212,6,664,130.206.193.108,192.168.1.149,443,41572
12713,1551434148.567224,6,1448,130.206.193.108,192.168.1.149,443,41572
12714,1551434148.567227,6,1448,130.206.193.108,192.168.1.149,443,41572
12715,1551434148.568299,6,1448,130.206.193.108,192.168.1.149,443,41572
12716,1551434148.568306,6,1448,130.206.193.108,192.168.1.149,443,41572
12717,1551434148.568319,6,1448,130.206.193.108,192.168.1.149,443,41572
12718,1551434148.568324,6,1448,130.206.193.108,192.168.1.149,443,41572
12719,1551434148.568327,6,1448,130.206.193.108,192.168.1.149,443,41572
12720,1551434148.568331,6,1448,130.206.193.108,192.168.1.149,443,41572
12721,1551434148.568334,6,1448,130.206.193.108,192.168.1.149,443,41572
12722,1551434148.568338,6,1448,130.206.193.108,192.168.1.149,443,41572
12723,1551434148.56834,6,1448,130.206.193.108,192.168.1.149,443,41572
12724,1551434148.568343,6,1448,130.206.193.108,192.168.1.149,443,41572
12725,1551434148.569277,6,1448,130.206.193.108,192.168.1.149,443,41572
12726,1551434148.569286,6,1448,130.206.193.108,192.168.1.149,443,41572
12727,1551434148.569299,6,1448,130.206.193.108,192.168.1.149,443,41572
12728,1551434148.569301,6,1448,130.206.193.108,192.168.1.149,443,41572
12729,1551434148.569306,6,1448,130.206.193.108,192.168.1.149,443,41572
12730,1551434148.569311,6,1448,130.206.193.108,192.168.1.149,443,41572
12731,1551434148.569318,6,1448,130.206.193.108,192.168.1.149,443,41572
12732,1551434148.569323,6,1448,130.206.193.108,192.168.1.149,443,41572
12733,1551434148.569329,6,1448,130.206.193.108,192.168.1.149,443,41572
12734,1551434148.570387,6,1448,130.206.193.108,192.168.1.149,443,41572
12735,1551434148.5704,6,1028,130.206.193.108,192.168.1.149,443,41572
12736,1551434148.570413,6,1448,130.206.193.108,192.168.1.149,443,41572
12737,1551434148.570419,6,1448,130.206.193.108,192.168.1.149,443,41572
12738,1551434148.570422,6,1448,130.206.193.108,192.168.1.149,443,41572
12739,1551434148.570426,6,1448,130.206.193.108,192.168.1.149,443,41572
12740,1551434148.570428,6,1448,130.206.193.108,192.168.1.149,443,41572
12741,1551434148.570433,6,1448,130.206.193.108,192.168.1.149,443,41572
12742,1551434148.571344,6,1448,130.206.193.108,192.168.1.149,443,41572
12743,1551434148.571358,6,1448,130.206.193.108,192.168.1.149,443,41572
12744,1551434148.571371,6,1448,130.206.193.108,192.168.1.149,443,41572
12745,1551434148.571379,6,1448,130.206.193.108,192.168.1.149,443,41572
12746,1551434148.571383,6,1448,130.206.193.108,192.168.1.149,443,41572
12747,1551434148.571387,6,1448,130.206.193.108,192.168.1.149,443,41572
12748,1551434148.571389,6,1448,130.206.193.108,192.168.1.149,443,41572
12749,1551434148.571392,6,1448,130.206.193.108,192.168.1.149,443,41572
12750,1551434148.571395,6,1448,130.206.193.108,192.168.1.149,443,41572
12751,1551434148.572228,6,1448,130.206.193.108,192.168.1.149,443,41572
12752,1551434148.572246,6,1448,130.206.193.108,192.168.1.149,443,41572
12753,1551434148.572262,6,1448,130.206.193.108,192.168.1.149,443,41572
12754,1551434148.572266,6,1448,130.206.193.108,192.168.1.149,443,41572
12755,1551434148.572269,6,1448,130.206.193.108,192.168.1.149,443,41572
12756,1551434148.572367,6,1448,130.206.193.108,192.168.1.149,443,41572
12757,1551434148.572379,6,1448,130.206.193.108,192.168.1.149,443,41572
12758,1551434148.572384,6,1448,130.206.193.108,192.168.1.149,443,41572
12759,1551434148.572729,6,1448,130.206.193.108,192.168.1.149,443,41572
12760,1551434148.572737,6,1448,130.206.193.108,192.168.1.149,443,41572
12761,1551434148.573137,6,664,130.206.193.108,192.168.1.149,443,41572
12762,1551434148.573145,6,1448,130.206.193.108,192.168.1.149,443,41572
12763,1551434148.573156,6,1448,130.206.193.108,192.168.1.149,443,41572
12764,1551434148.57316,6,1448,130.206.193.108,192.168.1.149,443,41572
12765,1551434148.573165,6,1448,130.206.193.108,192.168.1.149,443,41572
12766,1551434148.573167,6,1448,130.206.193.108,192.168.1.149,443,41572
12767,1551434148.573169,6,1448,130.206.193.108,192.168.1.149,443,41572
12768,1551434148.573734,6,1448,130.206.193.108,192.168.1.149,443,41572
12769,1551434148.573798,6,1448,130.206.193.108,192.168.1.149,443,41572
12770,1551434148.573825,6,1448,130.206.193.108,192.168.1.149,443,41572
12771,1551434148.573852,6,1448,130.206.193.108,192.168.1.149,443,41572
12772,1551434148.573868,6,1448,130.206.193.108,192.168.1.149,443,41572
12773,1551434148.573905,6,1448,130.206.193.108,192.168.1.149,443,41572
12774,1551434148.574385,6,1448,130.206.193.108,192.168.1.149,443,41572
12775,1551434148.57443,6,1448,130.206.193.108,192.168.1.149,443,41572
12776,1551434148.574445,6,1448,130.206.193.108,192.168.1.149,443,41572
12777,1551434148.574467,6,1448,130.206.193.108,192.168.1.149,443,41572
12778,1551434148.574822,6,1448,130.206.193.108,192.168.1.149,443,41572
12779,1551434148.57489,6,1448,130.206.193.108,192.168.1.149,443,41572
12780,1551434148.574904,6,1448,130.206.193.108,192.168.1.149,443,41572
12781,1551434148.575014,6,1276,130.206.193.108,192.168.1.149,443,41572
12782,1551434148.57502,6,1448,130.206.193.108,192.168.1.149,443,41572
12783,1551434148.575031,6,1448,130.206.193.108,192.168.1.149,443,41572
12784,1551434148.575712,6,1448,130.206.193.108,192.168.1.149,443,41572
12785,1551434148.575738,6,1448,130.206.193.108,192.168.1.149,443,41572
12786,1551434148.575743,6,1448,130.206.193.108,192.168.1.149,443,41572
12787,1551434148.57575,6,1448,130.206.193.108,192.168.1.149,443,41572
12788,1551434148.575754,6,1448,130.206.193.108,192.168.1.149,443,41572
12789,1551434148.576438,6,1448,130.206.193.108,192.168.1.149,443,41572
12790,1551434148.576444,6,1448,130.206.193.108,192.168.1.149,443,41572
12791,1551434148.576453,6,1448,130.206.193.108,192.168.1.149,443,41572
12792,1551434148.576457,6,1448,130.206.193.108,192.168.1.149,443,41572
12793,1551434148.576465,6,1448,130.206.193.108,192.168.1.149,443,41572
12794,1551434148.576469,6,1448,130.206.193.108,192.168.1.149,443,41572
12795,1551434148.577163,6,1448,130.206.193.108,192.168.1.149,443,41572
12796,1551434148.577178,6,1448,130.206.193.108,192.168.1.149,443,41572
12797,1551434148.577216,6,1448,130.206.193.108,192.168.1.149,443,41572
12798,1551434148.57722,6,1448,130.206.193.108,192.168.1.149,443,41572
12799,1551434148.577229,6,1448,130.206.193.108,192.168.1.149,443,41572
12800,1551434148.577232,6,1448,130.206.193.108,192.168.1.149,443,41572
12801,1551434148.577739,6,1448,130.206.193.108,192.168.1.149,443,41572
12802,1551434148.577749,6,1448,130.206.193.108,192.168.1.149,443,41572
12803,1551434148.577765,6,1448,130.206.193.108,192.168.1.149,443,41572
12804,1551434148.577769,6,1448,130.206.193.108,192.168.1.149,443,41572
12805,1551434148.577778,6,1448,130.206.193.108,192.168.1.149,443,41572
12806,1551434148.577781,6,1448,130.206.193.108,192.168.1.149,443,41572
12807,1551434148.578632,6,664,130.206.193.108,192.168.1.149,443,41572
12808,1551434148.578684,6,1448,130.206.193.108,192.168.1.149,443,41572
12809,1551434148.5788,6,1448,130.206.193.108,192.168.1.149,443,41572
12810,1551434148.578817,6,1448,130.206.193.108,192.168.1.149,443,41572
12811,1551434148.578835,6,1448,130.206.193.108,192.168.1.149,443,41572
12812,1551434148.57926,6,1448,130.206.193.108,192.168.1.149,443,41572
12813,1551434148.579302,6,1448,130.206.193.108,192.168.1.149,443,41572
12814,1551434148.579319,6,1448,130.206.193.108,192.168.1.149,443,41572
12815,1551434148.579328,6,1448,130.206.193.108,192.168.1.149,443,41572
12816,1551434148.579333,6,1448,130.206.193.108,192.168.1.149,443,41572
12817,1551434148.57934,6,1448,130.206.193.108,192.168.1.149,443,41572
12818,1551434148.579344,6,1448,130.206.193.108,192.168.1.149,443,41572
12819,1551434148.580017,6,1448,130.206.193.108,192.168.1.149,443,41572
12820,1551434148.580037,6,1448,130.206.193.108,192.168.1.149,443,41572
12821,1551434148.580054,6,1448,130.206.193.108,192.168.1.149,443,41572
12822,1551434148.580058,6,1448,130.206.193.108,192.168.1.149,443,41572
12823,1551434148.580074,6,1448,130.206.193.108,192.168.1.149,443,41572
12824,1551434148.580815,6,1448,130.206.193.108,192.168.1.149,443,41572
12825,1551434148.58083,6,1448,130.206.193.108,192.168.1.149,443,41572
12826,1551434148.580846,6,1448,130.206.193.108,192.168.1.149,443,41572
12827,1551434148.580851,6,1448,130.206.193.108,192.168.1.149,443,41572
12828,1551434148.580854,6,1448,130.206.193.108,192.168.1.149,443,41572
12829,1551434148.580858,6,1448,130.206.193.108,192.168.1.149,443,41572
12830,1551434148.58086,6,1028,130.206.193.108,192.168.1.149,443,41572
12831,1551434148.581523,6,1448,130.206.193.108,192.168.1.149,443,41572
12832,1551434148.581531,6,1448,130.206.193.108,192.168.1.149,443,41572
12833,1551434148.581555,6,1448,130.206.193.108,192.168.1.149,443,41572
12834,1551434148.581558,6,1448,130.206.193.108,192.168.1.149,443,41572
12835,1551434148.581563,6,1448,130.206.193.108,192.168.1.149,443,41572
12836,1551434148.581567,6,1448,130.206.193.108,192.168.1.149,443,41572
12837,1551434148.58231,6,1448,130.206.193.108,192.168.1.149,443,41572
12838,1551434148.582318,6,1448,130.206.193.108,192.168.1.149,443,41572
12839,1551434148.582341,6,1448,130.206.193.108,192.168.1.149,443,41572
12840,1551434148.582344,6,1448,130.206.193.108,192.168.1.149,443,41572
12841,1551434148.582349,6,1448,130.206.193.108,192.168.1.149,443,41572
12842,1551434148.582351,6,1448,130.206.193.108,192.168.1.149,443,41572
12843,1551434148.582882,6,1448,130.206.193.108,192.168.1.149,443,41572
12844,1551434148.582888,6,1448,130.206.193.108,192.168.1.149,443,41572
12845,1551434148.582909,6,1448,130.206.193.108,192.168.1.149,443,41572
12846,1551434148.582916,6,1448,130.206.193.108,192.168.1.149,443,41572
12847,1551434148.582923,6,1448,130.206.193.108,192.168.1.149,443,41572
12848,1551434148.58293,6,1448,130.206.193.108,192.168.1.149,443,41572
12849,1551434148.583615,6,1448,130.206.193.108,192.168.1.149,443,41572
12850,1551434148.583625,6,1448,130.206.193.108,192.168.1.149,443,41572
12851,1551434148.583652,6,1448,130.206.193.108,192.168.1.149,443,41572
12852,1551434148.583656,6,1448,130.206.193.108,192.168.1.149,443,41572
12853,1551434148.583665,6,1448,130.206.193.108,192.168.1.149,443,41572
12854,1551434148.583982,6,1448,130.206.193.108,192.168.1.149,443,41572
12855,1551434148.584336,6,664,130.206.193.108,192.168.1.149,443,41572
12856,1551434148.584345,6,1448,130.206.193.108,192.168.1.149,443,41572
12857,1551434148.58435,6,1448,130.206.193.108,192.168.1.149,443,41572
12858,1551434148.584354,6,1448,130.206.193.108,192.168.1.149,443,41572
12859,1551434148.584358,6,1448,130.206.193.108,192.168.1.149,443,41572
12860,1551434148.584363,6,1448,130.206.193.108,192.168.1.149,443,41572
12861,1551434148.58504,6,1448,130.206.193.108,192.168.1.149,443,41572
12862,1551434148.585054,6,1448,130.206.193.108,192.168.1.149,443,41572
12863,1551434148.585058,6,1448,130.206.193.108,192.168.1.149,443,41572
12864,1551434148.585063,6,1448,130.206.193.108,192.168.1.149,443,41572
12865,1551434148.585067,6,1448,130.206.193.108,192.168.1.149,443,41572
12866,1551434148.585904,6,1448,130.206.193.108,192.168.1.149,443,41572
12867,1551434148.586016,6,1448,130.206.193.108,192.168.1.149,443,41572
12868,1551434148.586023,6,1448,130.206.193.108,192.168.1.149,443,41572
12869,1551434148.586027,6,1448,130.206.193.108,192.168.1.149,443,41572
12870,1551434148.586033,6,1448,130.206.193.108,192.168.1.149,443,41572
12871,1551434148.586038,6,1448,130.206.193.108,192.168.1.149,443,41572
12872,1551434148.586275,6,1448,130.206.193.108,192.168.1.149,443,41572
12873,1551434148.586285,6,1448,130.206.193.108,192.168.1.149,443,41572
12874,1551434148.586293,6,1448,130.206.193.108,192.168.1.149,443,41572
12875,1551434148.586555,6,1276,130.206.193.108,192.168.1.149,443,41572
12876,1551434148.586564,6,1448,130.206.193.108,192.168.1.149,443,41572
12877,1551434148.586569,6,1448,130.206.193.108,192.168.1.149,443,41572
12878,1551434148.586574,6,1448,130.206.193.108,192.168.1.149,443,41572
12879,1551434148.587301,6,1448,130.206.193.108,192.168.1.149,443,41572
12880,1551434148.587321,6,1448,130.206.193.108,192.168.1.149,443,41572
12881,1551434148.587327,6,1448,130.206.193.108,192.168.1.149,443,41572
12882,1551434148.587332,6,1448,130.206.193.108,192.168.1.149,443,41572
12883,1551434148.587337,6,1448,130.206.193.108,192.168.1.149,443,41572
12884,1551434148.588153,6,1448,130.206.193.108,192.168.1.149,443,41572
12885,1551434148.588188,6,1448,130.206.193.108,192.168.1.149,443,41572
12886,1551434148.588199,6,1448,130.206.193.108,192.168.1.149,443,41572
12887,1551434148.588209,6,1448,130.206.193.108,192.168.1.149,443,41572
12888,1551434148.588223,6,1448,130.206.193.108,192.168.1.149,443,41572
12889,1551434148.588234,6,1448,130.206.193.108,192.168.1.149,443,41572
12890,1551434148.588243,6,1448,130.206.193.108,192.168.1.149,443,41572
12891,1551434148.588861,6,1448,130.206.193.108,192.168.1.149,443,41572
12892,1551434148.588868,6,1448,130.206.193.108,192.168.1.149,443,41572
12893,1551434148.588873,6,1448,130.206.193.108,192.168.1.149,443,41572
12894,1551434148.588878,6,1448,130.206.193.108,192.168.1.149,443,41572
12895,1551434148.588883,6,1448,130.206.193.108,192.168.1.149,443,41572
12896,1551434148.588889,6,1448,130.206.193.108,192.168.1.149,443,41572
12897,1551434148.589647,6,1448,130.206.193.108,192.168.1.149,443,41572
12898,1551434148.589665,6,664,130.206.193.108,192.168.1.149,443,41572
12899,1551434148.589676,6,1448,130.206.193.108,192.168.1.149,443,41572
12900,1551434148.589685,6,1448,130.206.193.108,192.168.1.149,443,41572
12901,1551434148.589698,6,1448,130.206.193.108,192.168.1.149,443,41572
12902,1551434148.589708,6,1448,130.206.193.108,192.168.1.149,443,41572
12903,1551434148.589718,6,1448,130.206.193.108,192.168.1.149,443,41572
12904,1551434148.590577,6,1448,130.206.193.108,192.168.1.149,443,41572
12905,1551434148.590595,6,1448,130.206.193.108,192.168.1.149,443,41572
12906,1551434148.590605,6,1448,130.206.193.108,192.168.1.149,443,41572
12907,1551434148.590614,6,1448,130.206.193.108,192.168.1.149,443,41572
12908,1551434148.590623,6,1448,130.206.193.108,192.168.1.149,443,41572
12909,1551434148.590632,6,1448,130.206.193.108,192.168.1.149,443,41572
12910,1551434148.591482,6,1448,130.206.193.108,192.168.1.149,443,41572
12911,1551434148.591494,6,1448,130.206.193.108,192.168.1.149,443,41572
12912,1551434148.591499,6,1448,130.206.193.108,192.168.1.149,443,41572
12913,1551434148.591505,6,1448,130.206.193.108,192.168.1.149,443,41572
12914,1551434148.591514,6,1448,130.206.193.108,192.168.1.149,443,41572
12915,1551434148.59152,6,1448,130.206.193.108,192.168.1.149,443,41572
12916,1551434148.591525,6,1448,130.206.193.108,192.168.1.149,443,41572
12917,1551434148.59153,6,1448,130.206.193.108,192.168.1.149,443,41572
12918,1551434148.592494,6,1448,130.206.193.108,192.168.1.149,443,41572
12919,1551434148.592503,6,1028,130.206.193.108,192.168.1.149,443,41572
12920,1551434148.592509,6,1448,130.206.193.108,192.168.1.149,443,41572
12921,1551434148.592514,6,1448,130.206.193.108,192.168.1.149,443,41572
12922,1551434148.592519,6,1448,130.206.193.108,192.168.1.149,443,41572
12923,1551434148.592524,6,1448,130.206.193.108,192.168.1.149,443,41572
12924,1551434148.59253,6,1448,130.206.193.108,192.168.1.149,443,41572
12925,1551434148.593401,6,1448,130.206.193.108,192.168.1.149,443,41572
12926,1551434148.593416,6,1448,130.206.193.108,192.168.1.149,443,41572
12927,1551434148.593428,6,1448,130.206.193.108,192.168.1.149,443,41572
12928,1551434148.593438,6,1448,130.206.193.108,192.168.1.149,443,41572
12929,1551434148.593447,6,1448,130.206.193.108,192.168.1.149,443,41572
12930,1551434148.593454,6,1448,130.206.193.108,192.168.1.149,443,41572
12931,1551434148.593462,6,1448,130.206.193.108,192.168.1.149,443,41572
12932,1551434148.593471,6,1448,130.206.193.108,192.168.1.149,443,41572
12933,1551434148.59432,6,1448,130.206.193.108,192.168.1.149,443,41572
12934,1551434148.594338,6,1448,130.206.193.108,192.168.1.149,443,41572
12935,1551434148.594347,6,1448,130.206.193.108,192.168.1.149,443,41572
12936,1551434148.594355,6,1448,130.206.193.108,192.168.1.149,443,41572
12937,1551434148.594363,6,1448,130.206.193.108,192.168.1.149,443,41572
12938,1551434148.594371,6,1448,130.206.193.108,192.168.1.149,443,41572
12939,1551434148.594378,6,1448,130.206.193.108,192.168.1.149,443,41572
12940,1551434148.594387,6,1448,130.206.193.108,192.168.1.149,443,41572
12941,1551434148.594703,6,880,130.206.193.108,192.168.1.149,443,41572
12942,1551434148.595905,6,1448,130.206.193.108,192.168.1.149,443,41572
12943,1551434148.595939,6,1448,130.206.193.108,192.168.1.149,443,41572
12944,1551434148.595949,6,1448,130.206.193.108,192.168.1.149,443,41572
12945,1551434148.595957,6,1448,130.206.193.108,192.168.1.149,443,41572
12946,1551434148.595963,6,1448,130.206.193.108,192.168.1.149,443,41572
12947,1551434148.595975,6,1448,130.206.193.108,192.168.1.149,443,41572
12948,1551434148.597114,6,1448,130.206.193.108,192.168.1.149,443,41572
12949,1551434148.597126,6,1448,130.206.193.108,192.168.1.149,443,41572
12950,1551434148.597134,6,1448,130.206.193.108,192.168.1.149,443,41572
12951,1551434148.597142,6,1448,130.206.193.108,192.168.1.149,443,41572
12952,1551434148.597153,6,1448,130.206.193.108,192.168.1.149,443,41572
12953,1551434148.597163,6,1448,130.206.193.108,192.168.1.149,443,41572
12954,1551434148.597174,6,1448,130.206.193.108,192.168.1.149,443,41572
12955,1551434148.597182,6,1448,130.206.193.108,192.168.1.149,443,41572
12956,1551434148.597191,6,1448,130.206.193.108,192.168.1.149,443,41572
12957,1551434148.5972,6,1448,130.206.193.108,192.168.1.149,443,41572
12958,1551434148.597208,6,1448,130.206.193.108,192.168.1.149,443,41572
12959,1551434148.597214,6,1448,130.206.193.108,192.168.1.149,443,41572
12960,1551434148.597219,6,1448,130.206.193.108,192.168.1.149,443,41572
12961,1551434148.597622,6,1448,130.206.193.108,192.168.1.149,443,41572
12962,1551434148.597633,6,628,130.206.193.108,192.168.1.149,443,41572
12963,1551434148.598182,6,1448,130.206.193.108,192.168.1.149,443,41572
12964,1551434148.598194,6,1448,130.206.193.108,192.168.1.149,443,41572
12965,1551434148.598204,6,1448,130.206.193.108,192.168.1.149,443,41572
12966,1551434148.598212,6,1448,130.206.193.108,192.168.1.149,443,41572
12967,1551434148.598219,6,1448,130.206.193.108,192.168.1.149,443,41572
12968,1551434148.598226,6,1448,130.206.193.108,192.168.1.149,443,41572
12969,1551434148.598232,6,1448,130.206.193.108,192.168.1.149,443,41572
12970,1551434148.598238,6,1448,130.206.193.108,192.168.1.149,443,41572
12971,1551434148.598245,6,1448,130.206.193.108,192.168.1.149,443,41572
12972,1551434148.599273,6,1448,130.206.193.108,192.168.1.149,443,41572
12973,1551434148.599285,6,1448,130.206.193.108,192.168.1.149,443,41572
12974,1551434148.599292,6,1448,130.206.193.108,192.168.1.149,443,41572
12975,1551434148.599298,6,1448,130.206.193.108,192.168.1.149,443,41572
12976,1551434148.599305,6,1448,130.206.193.108,192.168.1.149,443,41572
12977,1551434148.599311,6,1448,130.206.193.108,192.168.1.149,443,41572
12978,1551434148.599317,6,1448,130.206.193.108,192.168.1.149,443,41572
12979,1551434148.599326,6,1448,130.206.193.108,192.168.1.149,443,41572
12980,1551434148.60053,6,1448,130.206.193.108,192.168.1.149,443,41572
12981,1551434148.600541,6,1448,130.206.193.108,192.168.1.149,443,41572
12982,1551434148.600549,6,1448,130.206.193.108,192.168.1.149,443,41572
12983,1551434148.600555,6,1448,130.206.193.108,192.168.1.149,443,41572
12984,1551434148.600561,6,1448,130.206.193.108,192.168.1.149,443,41572
12985,1551434148.600567,6,1448,130.206.193.108,192.168.1.149,443,41572
12986,1551434148.600574,6,664,130.206.193.108,192.168.1.149,443,41572
12987,1551434148.60058,6,1448,130.206.193.108,192.168.1.149,443,41572
12988,1551434148.600586,6,1448,130.206.193.108,192.168.1.149,443,41572
12989,1551434148.600592,6,1448,130.206.193.108,192.168.1.149,443,41572
12990,1551434148.601772,6,1448,130.206.193.108,192.168.1.149,443,41572
12991,1551434148.601783,6,1448,130.206.193.108,192.168.1.149,443,41572
12992,1551434148.60179,6,1448,130.206.193.108,192.168.1.149,443,41572
12993,1551434148.601797,6,1448,130.206.193.108,192.168.1.149,443,41572
12994,1551434148.601805,6,1448,130.206.193.108,192.168.1.149,443,41572
12995,1551434148.601813,6,1448,130.206.193.108,192.168.1.149,443,41572
12996,1551434148.601827,6,1448,130.206.193.108,192.168.1.149,443,41572
12997,1551434148.601838,6,1448,130.206.193.108,192.168.1.149,443,41572
12998,1551434148.601848,6,1448,130.206.193.108,192.168.1.149,443,41572
12999,1551434148.601858,6,1448,130.206.193.108,192.168.1.149,443,41572
13000,1551434148.602776,6,1448,130.206.193.108,192.168.1.149,443,41572
13001,1551434148.602791,6,1448,130.206.193.108,192.168.1.149,443,41572
13002,1551434148.602799,6,1448,130.206.193.108,192.168.1.149,443,41572
13003,1551434148.602807,6,1448,130.206.193.108,192.168.1.149,443,41572
13004,1551434148.602814,6,1448,130.206.193.108,192.168.1.149,443,41572
13005,1551434148.602822,6,1448,130.206.193.108,192.168.1.149,443,41572
13006,1551434148.602829,6,1028,130.206.193.108,192.168.1.149,443,41572
